time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
171.008737,23.9159,-16.0846,-13.6752,31.901
171.013432,21.0294,-12.8752,-10.3010,26.723
171.034515,13.3933,0.5367,-6.7835,15.023
171.034900,12.5959,3.6222,-11.5005,17.437
171.035108,14.9324,-2.0813,-4.1661,15.642
171.035335,18.1816,-11.4714,1.7116,21.566
171.038517,17.7582,-14.7740,4.2058,23.480
171.066923,18.7418,-6.9528,-2.0526,20.095
171.067441,13.9166,0.2915,2.5020,14.143
171.067676,-2.3996,23.1313,5.7145,23.947
171.068231,-13.7191,46.5913,6.6570,49.023
171.068721,-7.8736,22.6147,13.5904,27.534
171.069088,-1.5888,-7.6018,24.1950,25.411
171.094801,-5.0559,-7.1409,32.9080,34.051
171.095265,-6.1868,0.9554,29.3268,29.987
171.095709,7.5159,3.4572,7.9391,11.466
171.096119,21.4841,1.2500,-20.4487,29.686
171.096918,28.9974,-6.5045,-10.1894,31.416
171.122672,35.1508,-10.9688,7.8913,37.659
171.123213,37.8226,-11.1197,0.5952,39.428
171.123568,35.6748,-8.1991,-23.6240,43.566
171.124049,32.5079,-3.9477,-30.7645,44.931
171.124553,27.9014,-1.7565,-16.0075,32.215
171.124882,17.0798,-1.6274,-3.1770,17.449
171.129465,4.9275,-2.7398,3.0012,6.387
171.133969,-2.4665,-1.2354,2.2214,3.542
171.156172,-7.9600,1.9502,-3.8881,9.071
171.156744,-12.2655,3.4854,-5.1123,13.738
171.157185,-13.2693,2.3200,-2.3740,13.678
171.157611,-10.7480,0.4290,-0.0540,10.757
171.159265,-6.5954,-0.2388,1.8710,6.860
171.165043,-2.4006,0.3572,4.7954,5.375
171.169487,0.3695,1.4229,6.4875,6.652
171.176114,1.9255,1.4672,5.5019,6.011
171.180222,3.4169,0.3213,3.6162,4.986
171.202684,5.0802,-1.0669,2.4810,5.753
171.203133,6.6934,-2.5816,3.0769,7.806
171.203420,7.6275,-3.5962,3.7241,9.218
171.203639,8.0547,-3.5739,3.3016,9.410
171.206601,8.1471,-2.9083,2.6259,9.040
171.209730,7.6899,-2.5095,1.9506,8.321
171.215185,6.2083,-2.1315,1.1918,6.671
171.219964,4.0685,-1.3478,0.4764,4.312
171.225114,2.3753,-0.0205,-0.3588,2.402
171.230886,1.1302,1.0950,-1.1683,1.960
171.235836,0.3385,1.6433,-0.9747,1.940
171.240516,0.1139,1.8838,-0.0202,1.887
171.245122,0.0131,1.7857,0.9447,2.020
171.250157,-0.1555,1.6727,1.4602,2.226
171.255115,-0.5089,1.5353,1.5263,2.224
171.261108,-0.9060,1.1151,0.9919,1.746
171.265086,-1.1078,0.6279,0.8794,1.548
171.270422,-1.3810,0.8041,0.5634,1.694
171.275247,-2.1854,0.9519,-1.1048,2.627
171.280457,-2.5760,0.9650,-1.8770,3.330
171.285653,-2.9814,2.4679,-1.8847,4.305
171.290610,-3.8936,3.4438,-1.7318,5.479
171.314764,-4.2839,1.9331,-0.9659,4.798
171.315188,-3.6615,0.8154,0.8435,3.845
171.315434,-3.1470,0.9719,1.8862,3.796
171.315683,-2.7135,0.6497,2.3812,3.668
171.316033,-2.1691,0.0644,1.9393,2.910
171.320666,-1.6421,-0.0879,1.1199,1.990
171.326296,-1.1892,-0.1025,0.9385,1.518
171.330883,-0.9054,-0.1953,0.8127,1.232
171.336067,-0.5795,-0.4478,0.7688,1.062
171.340793,-0.2755,-0.6280,0.8952,1.128
171.345697,-0.1914,-0.6286,0.8095,1.043
171.350794,-0.2575,-0.6461,0.5239,0.871
171.356456,-0.4545,-0.7187,0.1533,0.864
171.361284,-0.6198,-0.7243,-0.1429,0.964
171.366308,-0.5814,-0.7489,-0.2306,0.976
171.371138,-0.5548,-0.7040,-0.3924,0.978
171.375961,-0.5328,-0.6832,-0.5733,1.039
171.381350,-0.5655,-0.7126,-0.6492,1.118
171.386020,-0.6627,-0.6390,-0.6752,1.142
171.391198,-0.6402,-0.6325,-0.5200,1.039
171.417584,-0.5771,-0.5826,-0.3988,0.912
171.418171,-0.6101,-0.5206,-0.2135,0.830
171.418415,-0.4185,-0.5851,-0.0385,0.720
171.418715,-0.2532,-0.7141,0.0070,0.758
171.418972,-0.1863,-0.7040,0.0189,0.729
171.421165,-0.2392,-0.7392,-0.0767,0.781
171.426739,-0.3234,-0.7972,-0.3004,0.911
171.431990,-0.4403,-0.8441,-0.5372,1.093
171.437241,-0.6617,-0.7142,-0.8311,1.280
171.441678,-0.7361,-0.3001,-0.9841,1.265
171.446194,-0.9106,0.1779,-0.8648,1.268
171.452222,-1.1975,0.3827,-0.6572,1.419
171.457195,-1.4242,0.3453,-0.5988,1.583
171.464614,-1.4844,0.3097,-0.7876,1.709
171.468252,-1.3064,0.2989,-0.6342,1.483
171.473775,-1.0840,0.3008,-0.1249,1.132
171.477549,-0.7166,0.4038,0.2405,0.857
171.482048,-0.2976,0.5720,0.5243,0.831
171.487316,-0.0421,0.8313,0.6552,1.059
171.492677,0.0697,1.2698,0.9532,1.589
171.498348,-0.0146,1.7413,1.0880,2.053
171.501911,-0.1415,2.3127,1.3660,2.690
171.532082,-0.2488,2.8426,1.6917,3.317
171.532859,-0.3700,3.3169,1.9980,3.890
171.533247,-0.7467,3.6900,1.9429,4.237
171.533624,-1.1448,3.7950,1.9186,4.404
171.533926,-1.4206,3.8716,2.1713,4.661
171.534177,-1.4981,4.1447,2.4516,5.043
171.536978,-1.6025,4.8845,2.3377,5.647
171.542224,-1.8482,5.8150,1.7662,6.352
171.547502,-2.1578,6.5670,1.3598,7.045
171.552584,-2.6955,7.1475,1.2406,7.739
171.557889,-3.5497,7.4967,1.5777,8.443
171.562508,-4.4719,7.6827,1.9954,9.111
171.568033,-5.3074,7.9359,1.8860,9.732
171.572715,-5.9033,8.6177,2.4462,10.728
171.577634,-6.0238,9.3269,3.6906,11.700
171.582909,-5.9017,9.9771,4.1962,12.328
171.590584,-6.3786,11.2188,3.8839,13.477
171.592911,-9.0700,15.2810,2.2311,17.910
171.621365,-15.5217,22.7896,1.0891,27.595
171.621911,-23.8895,29.2917,2.9973,37.917
171.622328,-31.9816,31.3315,2.5170,44.842
171.622815,-35.0899,23.3233,4.5098,42.375
171.623249,-35.0548,16.0107,3.6495,38.710
171.623580,-33.4035,15.3053,2.9835,36.864
171.629448,-28.6344,15.5235,3.6071,32.771
171.632756,-22.3373,13.0384,3.9763,26.168
171.659156,-17.0845,13.4867,0.9240,21.786
171.659725,-13.4108,13.1994,0.6599,18.828
171.660246,-9.9127,11.5174,0.6291,15.209
171.660598,-6.1508,10.9251,-1.1467,12.590
171.660938,-4.3877,11.1636,-0.7104,12.016
171.688512,-2.8492,11.4858,0.1340,11.835
171.689716,-2.8207,10.0903,2.1493,10.695
171.690366,-7.9403,4.7753,5.5157,10.783
171.690933,-15.0969,1.5466,6.8804,16.663
171.691403,-16.9518,2.5164,6.1164,18.196
171.691866,-16.2433,7.9571,3.3733,18.399
171.692975,-8.7147,10.6738,-1.5131,13.862
171.698158,-1.8318,5.4517,0.0606,5.752
171.703750,2.1277,-0.9468,1.2939,2.664
171.708895,3.9367,-1.8150,3.1616,5.365
171.713221,5.7913,-0.5760,6.0294,8.380
171.744318,7.5227,-0.2527,6.3425,9.843
171.744928,8.1566,-0.3312,6.2634,10.289
171.745254,6.9981,-0.3391,3.6354,7.893
171.745583,4.8152,-0.2298,0.5685,4.854
171.745908,2.7065,-0.1646,-2.7742,3.879
171.746205,0.4218,0.1090,-5.0023,5.021
171.748786,-2.3259,0.6940,-5.8875,6.368
171.753437,-5.8050,1.0037,-5.4896,8.052
171.759008,-9.1271,0.7869,-3.6546,9.863
171.763681,-10.6633,0.3191,-1.4180,10.762
171.768631,-10.1009,-0.1884,0.2251,10.105
171.773749,-9.0740,-0.8341,1.1512,9.185
171.779447,-8.0545,-1.6112,1.5875,8.366
171.783738,-6.9844,-2.2457,1.7032,7.532
171.788717,-6.0072,-2.4534,1.7748,6.727
171.794301,-5.3347,-2.2206,1.7558,6.039
171.799879,-4.7914,-2.1006,1.8830,5.560
171.804269,-4.3857,-2.0896,1.8288,5.191
171.809654,-4.1716,-2.1019,1.7027,4.972
171.814344,-4.0385,-2.0964,1.8051,4.895
171.841439,-3.9570,-2.1542,1.9944,4.927
171.841986,-3.9339,-2.2215,2.0859,4.976
171.842180,-4.0403,-2.3148,2.1157,5.115
171.842397,-4.1774,-2.3735,1.9070,5.169
171.842613,-4.2590,-2.4922,1.6034,5.189
171.844446,-4.3254,-2.6677,1.2570,5.235
171.849734,-4.3640,-2.7607,0.8912,5.240
171.854904,-4.4229,-2.6143,0.4030,5.154
171.859287,-4.5040,-2.1923,0.1417,5.011
171.864843,-4.5235,-1.5225,0.3089,4.783
171.870014,-4.4483,-1.0055,0.9028,4.649
171.874552,-4.2956,-0.7666,1.4503,4.598
171.879227,-4.4939,-0.4122,1.3722,4.717
171.884628,-4.5295,-0.2493,1.1505,4.680
171.889537,-4.5204,0.0127,0.7374,4.580
171.895729,-4.4124,0.4415,0.2236,4.440
171.899708,-4.0651,0.7888,-0.3365,4.155
171.906241,-3.6349,1.2155,-0.5253,3.869
171.910787,-3.0929,1.6495,-0.3487,3.523
171.914812,-2.5418,1.9871,0.0158,3.226
171.920204,-2.0769,2.2520,0.3459,3.083
171.924778,-1.4494,2.8415,0.5799,3.242
171.957431,-0.7700,3.6310,0.7542,3.788
171.957942,-0.1786,4.3791,0.7187,4.441
171.958261,0.4610,5.2160,0.5909,5.270
171.958536,1.0689,6.0522,0.7259,6.189
171.958776,1.7351,6.9149,1.1831,7.227
171.959036,2.4870,7.8877,1.2899,8.370
171.961602,3.2228,8.8506,0.6604,9.442
171.964993,4.0103,9.8296,-0.5357,10.630
171.969928,4.9367,10.6592,-2.0593,11.926
171.975270,5.9555,11.0236,-3.4391,12.993
171.980879,7.0906,10.8290,-4.8788,13.833
171.985429,8.3851,9.8863,-6.0711,14.315
171.990580,9.7099,8.9177,-7.0776,14.963
171.995488,10.8578,8.6093,-8.1291,16.065
172.000836,12.6007,8.4691,-7.3045,16.848
172.005427,15.1863,7.9813,-5.7022,18.079
172.011137,17.6915,7.0781,-4.8153,19.654
172.015503,20.1651,5.5770,-4.0052,21.302
172.020162,22.6705,3.5048,-3.3700,23.186
172.025378,25.0459,1.0892,-2.2193,25.168
172.046228,26.9763,-1.4279,-1.3814,27.049
172.046827,28.1588,-4.2573,-2.0699,28.554
172.047226,28.9033,-7.1304,-3.6014,29.987
172.047665,29.0629,-9.7771,-4.8376,31.043
172.050429,28.0600,-11.6929,-4.6138,30.747
172.056191,23.9459,-13.6542,-12.7509,30.372
172.063322,20.2692,-13.4364,-16.3112,29.282
172.065965,17.9195,-11.4832,-13.5477,25.229
172.070715,12.8115,-3.3853,-8.6088,15.802
172.094349,8.9570,1.9551,-1.2197,9.249
172.094764,11.7405,3.8809,-10.4289,16.176
172.095239,14.6749,-3.8436,-5.5719,16.161
172.095755,18.5235,-15.0685,-0.3428,23.881
172.119147,23.9877,-17.2282,-0.6707,29.541
172.119749,25.9338,-9.5071,1.3527,27.655
172.120086,14.7857,7.3436,2.2247,16.658
172.120362,-5.1524,35.6676,8.2919,36.979
172.120775,-19.6123,49.6679,9.2534,54.196
172.121062,-15.5856,15.6709,10.5638,24.497
172.129241,-12.8150,-10.3435,19.2197,25.310
172.131231,-17.1754,-5.9527,24.2873,30.336
172.136376,-15.7993,0.2441,20.5922,25.956
172.157641,-4.4717,0.4106,16.0167,16.634
172.158083,12.8308,2.2304,-9.2942,16.000
172.158486,23.3286,-2.8906,-23.4215,33.184
172.159748,30.8568,-10.3409,-3.5788,32.740
172.185309,36.4644,-13.7247,13.2898,41.166
172.185854,39.2442,-14.2319,1.4167,41.769
172.186093,38.1418,-11.0054,-26.5922,47.781
172.186487,36.0412,-5.1847,-28.0124,45.941
172.187128,29.6025,0.3112,-13.7535,32.643
172.187497,17.3489,1.4462,-8.4421,19.348
172.192604,3.6470,-0.4800,-5.1432,6.323
172.218866,-2.9367,-0.5286,-0.9141,3.121
172.219444,-5.4423,1.1919,1.9357,5.898
172.219743,-5.8701,1.6204,4.9111,7.823
172.220160,-5.1761,1.2984,6.7411,8.598
172.220460,-3.5427,0.9230,7.5339,8.376
172.221495,-1.0001,0.9668,8.4374,8.551
172.227511,0.8833,1.1211,7.9904,8.117
172.232321,0.8801,1.3014,5.4221,5.645
172.236998,-0.2930,1.2805,1.3145,1.858
172.242131,-1.0017,0.9188,-2.0117,2.428
172.247516,-0.5375,0.5349,-3.4577,3.540
172.265389,0.7111,-0.0174,-2.9160,3.002
172.265889,2.1060,-0.5940,-1.3077,2.549
172.266136,2.9058,-1.3181,-0.1298,3.193
172.267274,3.5259,-1.6874,0.5623,3.949
172.272418,3.7430,-1.5812,1.2130,4.240
172.277090,3.4381,-1.1269,1.1374,3.793
172.283286,2.7888,-0.6289,0.2273,2.868
172.287200,1.9903,0.1096,-0.6209,2.088
172.292542,0.9969,0.7917,-1.0425,1.645
172.297397,0.1038,1.1121,-0.8789,1.421
172.302954,-0.4679,1.4045,-0.5471,1.578
172.307595,-0.6637,1.5721,0.0975,1.709
172.312473,-0.3946,1.4209,1.2415,1.928
172.317563,-0.1368,1.1257,2.3793,2.636
172.322442,-0.2493,0.6345,2.8733,2.953
172.329300,-0.2740,-0.0872,2.6591,2.675
172.332980,-0.2498,-0.0914,1.7803,1.800
172.337686,-0.5626,1.4690,1.3438,2.069
172.354836,-1.4592,3.0230,1.1671,3.554
172.355320,-2.2015,2.1098,0.7795,3.147
172.355596,-2.0399,0.8338,1.2587,2.538
172.357548,-1.6062,0.6808,2.1801,2.792
172.362977,-1.4118,0.3884,2.7090,3.079
172.368296,-1.3335,-0.0796,2.1795,2.556
172.372901,-1.2754,-0.2829,0.8426,1.555
172.378384,-1.1727,-0.3967,-0.1980,1.254
172.383188,-1.0086,-0.6104,-0.5447,1.299
172.388086,-0.7711,-0.8306,-0.5209,1.247
172.393318,-0.4982,-0.9785,-0.4875,1.201
172.398291,-0.3710,-1.0617,-0.5951,1.272
172.403473,-0.4395,-1.0590,-0.8124,1.405
172.408938,-0.6005,-1.0972,-0.9241,1.555
172.413657,-0.8373,-1.1691,-1.2440,1.901
172.418755,-0.9061,-1.2314,-1.5090,2.148
172.423095,-0.8263,-1.1716,-1.5544,2.115
172.430153,-0.6130,-1.1547,-1.3495,1.879
172.433522,-0.3256,-1.2001,-1.0666,1.638
172.457982,-0.0816,-1.2167,-0.8300,1.475
172.458851,0.0980,-1.2693,-0.7088,1.457
172.459375,0.3044,-1.3462,-0.5806,1.497
172.459670,0.4733,-1.3351,-0.3929,1.470
172.460272,0.5286,-1.3607,-0.2224,1.477
172.463488,0.5783,-1.2702,-0.1599,1.405
172.468468,0.4619,-1.1280,-0.0187,1.219
172.473514,0.4093,-0.8937,0.0336,0.984
172.478690,0.3103,-0.4764,0.3154,0.650
172.483689,0.0687,-0.1223,0.6783,0.693
172.488791,-0.2652,0.2622,0.5824,0.692
172.494467,-0.6033,0.4572,0.3536,0.835
172.498914,-0.8480,0.4490,0.2551,0.993
172.504302,-0.9400,0.2980,0.2363,1.014
172.508962,-0.8460,0.2101,0.3736,0.948
172.513883,-0.7623,0.1373,0.8392,1.142
172.518977,-0.5646,0.3285,1.3583,1.507
172.523875,-0.3010,0.5133,1.6555,1.759
172.529108,-0.0935,0.6053,1.5828,1.697
172.533998,0.2163,0.7311,1.5154,1.696
172.540429,0.3465,1.2946,1.6180,2.101
172.544796,0.3098,2.0675,1.6057,2.636
172.565511,0.0704,2.5592,1.4137,2.925
172.565989,-0.2999,2.8873,1.2409,3.157
172.566201,-0.7316,3.1311,1.1210,3.405
172.566421,-1.0884,3.3602,1.1276,3.708
172.569514,-1.5670,3.6369,1.0473,4.096
172.574743,-2.0813,3.9280,0.7365,4.506
172.579758,-2.4692,4.2263,0.5652,4.927
172.584997,-2.6764,4.5849,0.5514,5.337
172.590417,-2.8109,5.0971,0.5901,5.851
172.594453,-2.9084,5.6765,0.6028,6.407
172.599794,-3.0741,6.3133,0.7256,7.059
172.605633,-3.4011,6.9833,0.9102,7.821
172.610225,-3.9411,7.4468,1.5301,8.563
172.614857,-4.5076,7.6279,2.2341,9.138
172.620251,-5.2826,7.6709,3.3603,9.902
172.624870,-5.9531,7.9521,4.9845,11.114
172.629604,-6.1550,8.9902,6.0329,12.454
172.635028,-6.7009,10.7737,5.6464,13.887
172.640361,-7.8568,14.3111,4.2433,16.868
172.644791,-11.7042,20.4032,1.6313,23.578
172.651852,-20.3885,30.7321,0.8922,36.891
172.654838,-29.1517,36.6953,6.1250,47.264
172.682940,-35.1483,32.6634,6.6753,48.444
172.683500,-38.2185,24.2046,4.8127,45.494
172.683949,-37.6941,19.1201,3.1789,42.385
172.684422,-32.5296,16.8646,0.8638,36.652
172.685061,-26.8767,18.0302,-1.8442,32.417
172.685522,-22.7349,18.6420,-2.2653,29.488
172.690295,-17.4908,16.8345,-2.5390,24.409
172.694980,-11.9583,14.0819,-0.4278,18.479
172.700077,-5.0748,11.6190,-3.0071,13.031
172.708042,-0.3812,9.9126,-3.1616,10.412
172.710217,0.4263,8.0278,2.2936,8.360
172.715104,-2.6434,4.6035,4.8397,7.184
172.737473,-12.2119,1.0460,4.6898,13.123
172.738034,-18.2107,1.4996,5.0734,18.964
172.738276,-16.9791,4.8775,3.9948,18.112
172.738520,-7.6106,7.5524,-0.3044,10.726
172.740589,-0.2832,3.6404,-0.5428,3.692
172.745236,2.4231,-1.4593,3.2216,4.287
172.750498,4.0058,-2.3617,4.7534,6.650
172.755682,6.4425,-1.9834,6.2668,9.204
172.767026,7.6141,-1.4114,6.2483,9.950
172.768997,7.2431,-0.8882,4.9290,8.806
172.770593,5.9001,-0.8701,2.8170,6.596
172.811263,3.5061,-0.9325,-0.9840,3.759
172.811957,0.1263,-0.6235,-3.8249,3.877
172.812393,-4.7424,0.3334,-4.7475,6.719
172.812762,-9.9779,0.8584,-4.4356,10.953
172.813072,-12.9100,0.9478,-2.9401,13.274
172.813384,-13.5173,1.1084,-1.5514,13.651
172.813647,-12.9558,0.9472,-0.5485,13.002
172.814144,-11.4781,0.3167,0.0269,11.482
172.817110,-9.6904,-0.9352,0.4452,9.746
172.821241,-8.2363,-2.0951,1.0063,8.558
172.826432,-7.0265,-2.7154,1.4991,7.681
172.831666,-6.0478,-2.9272,1.9306,6.991
172.836425,-5.3111,-2.7246,2.1244,6.336
172.841817,-4.7458,-2.4874,2.3529,5.852
172.846781,-4.3811,-2.1890,2.5900,5.540
172.851643,-4.2241,-1.9062,2.5807,5.304
172.856664,-4.1735,-1.7469,2.5064,5.172
172.864708,-4.0710,-1.7529,2.5344,5.106
172.866890,-4.0097,-1.8347,2.4756,5.057
172.910442,-4.0012,-1.9770,2.2037,4.977
172.910990,-4.0128,-2.1103,1.8507,4.897
172.911308,-4.0087,-2.2298,1.5042,4.827
172.911544,-3.9823,-2.3262,1.1456,4.752
172.911768,-3.9787,-2.3727,0.5932,4.670
172.912075,-3.9617,-2.2800,0.0407,4.571
172.912350,-3.8236,-2.1740,-0.1576,4.401
172.912624,-3.5782,-2.1261,0.0916,4.163
172.912897,-3.3150,-1.9743,0.5833,3.902
172.917263,-3.5286,-1.5124,1.0565,3.982
172.921810,-4.0756,-0.7729,0.4924,4.177
172.926590,-4.1698,-0.5559,0.3634,4.222
172.932230,-4.3698,-0.1801,0.2102,4.379
172.936996,-4.5104,0.4812,0.0869,4.537
172.941469,-4.1432,0.7726,0.2594,4.223
172.947097,-3.6676,1.1321,0.1650,3.842
172.952363,-3.2016,1.5955,0.1021,3.579
172.957146,-2.8599,1.8686,0.2980,3.429
172.964338,-2.4036,2.2103,0.2788,3.277
172.966979,-1.7625,2.8172,0.0573,3.324
172.972578,-1.1293,3.5377,-0.0511,3.714
172.976976,-0.4075,4.2575,-0.2618,4.285
172.981431,0.3607,5.1276,-0.5436,5.169
172.987732,1.0163,5.9829,-0.7864,6.119
172.992160,1.5552,6.8262,-1.1078,7.088
173.024558,2.0056,7.6045,-0.3784,7.874
173.025172,2.6465,8.6411,0.3228,9.043
173.025995,3.3820,9.8200,-0.0211,10.386
173.026460,4.3321,11.0235,-1.4155,11.928
173.026794,5.6251,11.8420,-3.2627,13.510
173.027078,7.5076,11.7489,-4.7823,14.740
173.027352,9.4101,11.1628,-6.2733,15.891
173.032553,10.2085,12.6075,-6.6456,17.531
173.037479,12.1960,11.8088,-6.6772,18.242
173.042956,14.0968,9.9476,-6.1781,18.326
173.047702,15.4693,7.7818,-6.5812,18.525
173.052984,16.5406,5.2387,-5.8334,18.305
173.057259,18.7819,3.3609,-4.2506,19.548
173.063270,21.8300,2.0808,-4.8915,22.468
173.068148,24.2666,0.1848,-5.2366,24.826
173.076917,25.7885,-1.8505,-4.7905,26.295
173.078237,26.6591,-3.6540,-5.3648,27.438
173.106615,27.0618,-5.2284,-6.0613,28.221
173.107099,27.2572,-6.9163,-6.4372,28.848
173.107520,27.1356,-8.2538,-6.9181,29.195
173.107791,23.7467,-5.5515,-8.2371,25.741
173.108165,15.4766,2.4489,-7.7315,17.473
173.108422,15.4853,-1.4264,-11.4572,19.316
173.113177,19.8487,-17.7262,-6.6401,27.428
173.117939,17.7559,-12.0671,-8.5106,23.094
173.123541,18.9228,-10.4515,-9.8257,23.746
173.127999,19.8408,-11.0111,-7.5292,23.908
173.133488,23.5984,-12.6220,-1.0408,26.782
173.138878,21.6278,-7.0259,2.1311,22.840
173.143325,8.2297,11.0723,1.7559,13.907
173.148546,-4.1615,37.0279,10.9877,38.847
173.153172,-13.6404,45.3817,18.1311,50.737
173.158396,-11.7847,12.0067,22.3279,27.957
173.163269,-11.2983,-9.9223,25.5062,29.609
173.168350,-12.5264,-2.0147,26.6939,29.556
173.196174,-1.0391,4.2222,5.0237,6.644
173.196552,12.2547,-0.2889,-32.2387,34.491
173.196897,22.3764,-8.0082,-19.2853,30.606
173.197771,32.3695,-14.1838,7.1859,36.064
173.198291,40.6040,-16.6414,13.6321,45.951
173.198621,41.7038,-11.2220,-9.8143,44.288
173.224270,36.9484,-2.9548,-22.6541,43.441
173.224873,29.1967,2.2468,-13.2503,32.141
173.225262,16.6097,2.6925,-6.0844,17.893
173.225557,3.3089,-1.4459,-4.6258,5.868
173.225811,-3.6041,-3.0684,-5.1424,6.989
173.228848,-6.3390,-1.7900,-4.7927,8.146
173.233952,-6.0153,-1.0377,-1.1062,6.204
173.259160,-3.6232,-0.8713,2.4030,4.434
173.259716,-0.1179,-0.7839,5.4703,5.527
173.260078,3.1998,-1.1695,8.5317,9.187
173.260360,4.9466,-1.3401,8.9999,10.357
173.260636,4.4832,-0.3341,6.0573,7.543
173.263825,3.1617,1.4071,2.0661,4.030
173.269134,2.0021,2.2454,-0.1273,3.011
173.274014,1.2006,1.6662,-0.7320,2.180
173.279352,0.6567,0.6852,-0.5536,1.099
173.284880,1.1045,0.0927,-0.0292,1.109
173.289571,2.0096,-0.1000,1.0305,2.261
173.317020,2.9066,-0.3726,2.2682,3.706
173.317498,2.9868,-0.4246,2.4334,3.876
173.317756,2.3014,-0.1079,1.3535,2.672
173.318006,1.5727,0.3980,-0.2182,1.637
173.318237,0.9575,0.8516,-1.3828,1.885
173.319048,0.5296,0.9945,-1.4540,1.839
173.325026,0.4340,0.9423,-0.7321,1.270
173.329394,0.5310,0.6930,0.1851,0.893
173.334532,0.6604,0.3022,1.0024,1.238
173.340090,0.5620,-0.0317,1.3900,1.500
173.344758,0.5731,-0.1674,1.4128,1.534
173.349927,0.4790,-0.0267,1.2937,1.380
173.354841,0.0177,0.3945,0.8993,0.982
173.359831,-0.5499,0.7607,0.4555,1.043
173.365149,-1.0396,1.3035,0.2832,1.691
173.369919,-2.4261,1.6809,-0.8925,3.084
173.374740,-2.8714,2.4448,-0.4577,3.799
173.380126,-3.2967,2.9240,-0.4109,4.426
173.384468,-3.1735,1.8737,0.8315,3.778
173.389779,-2.7726,0.7529,2.1867,3.610
173.395565,-2.6176,0.3037,2.6259,3.720
173.400057,-2.5202,0.2588,2.0643,3.268
173.425471,-2.3160,0.1585,1.4416,2.733
173.425897,-2.1173,-0.0018,1.0607,2.368
173.426136,-1.8423,-0.2202,0.4040,1.899
173.426350,-1.5261,-0.4908,-0.1163,1.607
173.426520,-1.2407,-0.6800,-0.4679,1.490
173.430812,-1.0760,-0.7345,-0.6400,1.452
173.435877,-0.9045,-0.8342,-0.8936,1.521
173.441165,-0.8240,-0.9528,-1.1809,1.727
173.446273,-0.9204,-0.9661,-1.4044,1.937
173.450802,-0.9927,-0.9721,-1.5354,2.071
173.455468,-1.0122,-0.9830,-1.5766,2.116
173.460893,-1.0295,-0.9531,-1.5187,2.067
173.465466,-0.9677,-0.7988,-1.2848,1.796
173.470432,-0.9060,-0.6351,-1.0398,1.518
173.476110,-0.7704,-0.5885,-0.8744,1.306
173.481112,-0.7265,-0.6587,-0.8219,1.280
173.486368,-0.5206,-0.8217,-0.7195,1.210
173.491118,-0.2600,-0.8860,-0.7204,1.171
173.495740,-0.0715,-0.9837,-0.7599,1.245
173.500746,0.0405,-1.0766,-0.7114,1.291
173.507514,0.2223,-1.1649,-0.6538,1.354
173.510736,0.3470,-1.1767,-0.6781,1.402
173.536193,0.4133,-1.1631,-0.7052,1.422
173.536696,0.3114,-0.9808,-0.6610,1.223
173.536939,0.1996,-0.5750,-0.4620,0.764
173.537229,-0.1805,0.0419,-0.1173,0.219
173.537426,-0.6504,0.4903,0.1674,0.832
173.541474,-1.1218,0.9502,0.5361,1.565
173.545982,-1.4711,1.5296,0.7619,2.255
173.551547,-1.8804,1.9871,0.9268,2.889
173.557296,-2.0590,2.2423,1.2459,3.289
173.561199,-1.9144,2.2481,1.6976,3.406
173.566096,-1.4398,2.1793,2.2695,3.460
173.572145,-0.6594,2.3255,2.7268,3.644
173.576696,-0.0941,2.7287,2.7992,3.910
173.581514,0.1396,3.1610,2.6089,4.101
173.586449,0.1408,3.6123,2.2993,4.284
173.591702,0.0251,3.7903,2.2268,4.396
173.596620,-0.1599,3.6787,2.3932,4.392
173.601474,-0.4233,3.4093,2.5132,4.257
173.606988,-0.5836,3.4536,2.6050,4.365
173.611749,-0.6555,3.7371,2.5649,4.580
173.637303,-0.8086,4.4313,2.4786,5.141
173.637964,-0.9513,5.3966,2.3590,5.966
173.638240,-1.3458,6.2781,1.9231,6.703
173.638515,-2.3375,6.9101,1.3316,7.415
173.638791,-3.5099,7.4699,1.3239,8.359
173.641589,-4.6284,8.0680,1.7820,9.470
173.646851,-5.7755,8.6501,2.7205,10.751
173.652896,-6.9120,9.2821,3.4424,12.074
173.656970,-7.8163,10.6942,3.8278,13.788
173.662491,-9.6498,14.2390,3.7416,17.603
173.666947,-13.3919,20.6192,2.2622,24.690
173.674435,-20.2774,29.5430,1.9092,35.883
173.677186,-28.1099,35.8152,3.0430,45.631
173.681632,-32.5779,30.6481,4.3512,44.939
173.709534,-33.7693,20.2424,4.4540,39.623
173.710214,-34.1939,15.4950,2.4885,37.623
173.710607,-34.0617,16.9536,1.4378,38.075
173.711049,-29.3462,15.4063,4.8378,33.496
173.711453,-24.2423,14.6319,1.8972,28.379
173.711857,-20.2631,15.7489,-0.6053,25.671
173.720929,-16.4849,11.7536,-2.3562,20.383
173.722006,-12.4755,11.6970,-3.4003,17.436
173.750517,-4.1518,11.0854,-3.0382,12.221
173.750917,-0.7093,8.7703,-0.9093,8.846
173.751148,-2.6244,9.3295,2.6766,10.054
173.751404,-5.3071,6.4698,6.2113,10.421
173.751858,-11.1353,3.5666,4.6825,12.595
173.780759,-15.9106,1.8827,4.4920,16.639
173.781371,-16.3477,2.1640,5.4705,17.374
173.781854,-9.4482,6.8107,1.1320,11.702
